App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Drops: Learn French language vocabulary & spelling,com.languagedrops.drops.learn.learning.speak.language.french.words,Education,4.7,29952.0,"100,000+",100000.0,453736,True,0.0,USD,42M,4.4 and up,Language Drops,http://languagedrops.com,androidbeta@languagedrops.com,"Jul 3, 2018","Jun 03, 2021",Everyone,https://languagedrops.com/privacypolicy.html,True,True,False,2021-06-16 00:57:43
Learn English Grammar Free,com.gonliapps.english.kids.learn.game,Education,4.4,33954.0,"1,000,000+",1000000.0,2673368,True,0.0,USD,16M,4.3 and up,gonliapps,http://www.gonliapps.com/,gonliapps@gmail.com,"Aug 25, 2014","Dec 01, 2020",Everyone,http://www.gonliapps.com/privacy/,True,False,False,2021-06-16 01:02:24
Memorado - Brain Games,com.memorado.brain.games,Education,4.4,59134.0,"1,000,000+",1000000.0,2994781,True,0.0,USD,Varies with device,Varies with device,Memorado Gmbh,https://www.memorado.com,info@memorado.com,"Jul 8, 2015","Jul 18, 2019",Everyone,https://memorado.com/info/privacy-policy,False,True,True,2021-06-16 01:27:48
Learn to Read! ABC Letters and Phonics for Kids!,com.binibambini.MiniABCLite,Educational,4.3,24886.0,"5,000,000+",5000000.0,6787804,True,0.0,USD,118M,4.4 and up,Bini Bambini,http://binibambini.com/,feedback@binibambini.com,"Jan 6, 2018","May 26, 2021",Everyone,http://binibambini.com/privacy-policy/,True,True,False,2021-06-16 01:32:59
Skillz - Logic Brain Games,net.rention.mind.skillz,Educational,4.3,440579.0,"10,000,000+",10000000.0,36020803,True,0.0,USD,28M,4.1 and up,App Holdings,http://appholdings.org,rentiondeveloper@gmail.com,"Feb 4, 2016","Oct 30, 2020",Everyone,http://appholdings.org/privacypolicy.html,True,True,False,2021-06-16 01:32:59
Elevate - Brain Training Games,com.wonder,Education,4.6,389361.0,"10,000,000+",10000000.0,16789612,True,0.0,USD,Varies with device,Varies with device,Elevate  Labs,http://elevateapp.com,hello@elevateapp.com,"Jun 4, 2014","Jun 15, 2021",Everyone,https://elevateapp.com/#/privacy,False,True,True,2021-06-16 01:58:32
EF Hello: Free English Language Learning App,com.ef.efhello,Education,4.8,25003.0,"100,000+",100000.0,375512,True,0.0,USD,80M,5.0 and up,Signum International AG,https://hello.ef.com,efhello@ef.com,"Oct 29, 2018","Jun 15, 2021",Everyone,https://www.efhello.com/privacy-policy,False,True,False,2021-06-16 02:06:09
Quizlet: Learn Languages & Vocab with Flashcards,com.quizlet.quizletandroid,Education,4.6,411525.0,"10,000,000+",10000000.0,23098521,True,0.0,USD,Varies with device,Varies with device,Quizlet Inc.,https://quizlet.com,androidsupport@quizlet.com,"Aug 20, 2013","Jun 15, 2021",Everyone,https://quizlet.com/privacy,True,True,True,2021-06-16 02:06:38
"Toddler Games for 2, 3 year old kids - Ads Free",com.bebi.family.baby.games.mg2,Educational,4.6,41144.0,"1,000,000+",1000000.0,1445808,True,0.0,USD,53M,4.4 and up,Bebi Family: preschool learning games for kids,http://bebi.family,info@bebi.family,"Apr 3, 2020","Mar 08, 2021",Everyone,http://bebi.family/privacy-policy/,False,True,False,2021-06-16 02:06:47
Dr. Computer,com.ansangha.drcomputer,Educational,4.0,28672.0,"1,000,000+",1000000.0,1122660,True,0.0,USD,7.6M,4.1 and up,SUD Inc.,http://www.studioupdown.com/,updown.an@gmail.com,"Aug 17, 2014","May 18, 2021",Teen,http://blog.naver.com/anupdown/221361918901,True,False,False,2021-06-16 02:07:58
Programming Hub: Learn to code,com.freeit.java,Education,4.7,146536.0,"5,000,000+",5000000.0,6371388,True,0.0,USD,Varies with device,Varies with device,Coding and Programming,https://programminghub.io,hello@programminghub.io,"Jul 25, 2013","Jun 14, 2021",Everyone,https://programminghub.io/privacy,False,True,True,2021-06-16 02:17:08
"Сказки и развивающие игры для детей, малышей",com.amayasoft.bookstorem4.ru,Educational,4.8,81764.0,"1,000,000+",1000000.0,2464691,True,0.0,USD,39M,4.1 and up,Amaya Kids Play & Learn Ltd,http://amayakids.com,info@amayasoft.com,"Aug 18, 2014","Apr 30, 2020",Everyone,http://www.amayakids.com/privacy/,False,True,False,2021-06-16 02:22:13
Princess Salon: Cinderella,com.libii.cinderella,Educational,4.3,47924.0,"5,000,000+",5000000.0,5642332,True,0.0,USD,83M,4.2 and up,Libii,http://libii.com,wecare@libii.com,"Jun 3, 2015","May 15, 2019",Everyone,http://libiitech.com/?page_id=746,True,True,False,2021-06-16 02:24:28
"Learn French - 15,000 Words",com.funeasylearn.french6000,Education,4.6,35314.0,"1,000,000+",1000000.0,2966644,True,0.0,USD,102M,5.0 and up,FunEasyLearn,http://www.funeasylearn.com/,support@funeasylearn.com,"Nov 4, 2013","Jun 15, 2021",Everyone,https://www.funeasylearn.com/privacy,False,True,False,2021-06-16 02:26:54
Little Panda‘s Fashion Flower DIY,com.sinyee.babybus.greenhouse,Educational,4.3,25554.0,"10,000,000+",10000000.0,19007095,True,0.0,USD,99M,4.2 and up,BabyBus,http://www.babybus.com,sinyeeandroid@gmail.com,"Aug 7, 2019","May 29, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 02:37:48
Learn Korean - Language & Grammar Learning,com.silvermoonapps.learnkoreanquicklite,Education,4.7,44748.0,"1,000,000+",1000000.0,2502223,True,0.0,USD,17M,4.1 and up,LuvLingua,http://www.luvlingua.com,luvlingua@gmail.com,"Apr 22, 2013","Dec 10, 2020",Everyone,http://www.luvlingua.com/privacypolicy_ko_free.html,True,False,False,2021-06-16 02:43:37
My Town: Shopping Mall -  Fun Shop Game for Girls,mytown.mall.free,Educational,4.3,42178.0,"10,000,000+",10000000.0,10984316,True,0.0,USD,52M,4.4 and up,My Town Games Ltd,http://www.my-town.com,info@my-town.com,"Jun 24, 2020","May 28, 2021",Everyone,https://my-town.com/privacy-policy/,True,True,False,2021-06-16 02:44:15
My Town : Bakery - Cooking & Baking Game for Kids,mytown.bakery.free,Educational,4.3,52948.0,"10,000,000+",10000000.0,12857592,True,0.0,USD,52M,4.4 and up,My Town Games Ltd,http://www.my-town.com,info@my-town.com,"Apr 1, 2020","May 28, 2021",Everyone,http://www.my-town.com/privacy-policy/,True,True,False,2021-06-16 02:49:14
Driving Theory Test 4 in 1 Kit + Hazard Perception,uk.co.focusmm.DTSCombo,Education,4.8,24576.0,"500,000+",500000.0,818191,False,5.49,USD,91M,4.2 and up,Driving Test Success Limited,https://www.drivingtestsuccess.com,support@drivingtestsuccess.com,"Feb 22, 2016","Jun 14, 2021",Everyone,https://www.drivingtestsuccess.com/driving-test-success-privacy-policy,False,True,False,2021-06-16 02:56:42
Learn Japanese - Language & Grammar Learning,com.silvermoonapps.learnjapaneselanguageguide,Education,4.8,22643.0,"1,000,000+",1000000.0,1140161,True,0.0,USD,19M,4.1 and up,LuvLingua,http://www.luvlingua.com,luvlingua@gmail.com,"Aug 20, 2014","Nov 11, 2020",Everyone,http://www.luvlingua.com/privacypolicy_ja_free.html,True,False,False,2021-06-16 02:57:25
Английский для Начинающих: LinDuo HD,com.lin.duo.hd.english,Educational,4.8,56046.0,"1,000,000+",1000000.0,1671829,True,0.0,USD,Varies with device,4.1 and up,LinDuo,https://lin-duo.com,admin@lin-duo.com,"Jan 23, 2019","May 15, 2021",Everyone,https://lin-duo.com/page/privacy-policy,True,True,False,2021-06-16 02:57:32
Little Panda's Pet Salon,com.sinyee.babybus.cosmetology,Educational,4.2,45813.0,"10,000,000+",10000000.0,32129105,True,0.0,USD,59M,4.2 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Mar 6, 2019","May 11, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,False,False,2021-06-16 03:14:52
"Yousician - Guitar, Ukulele, Bass and Singing",com.yousician.yousician,Education,4.3,363406.0,"10,000,000+",10000000.0,23983290,True,0.0,USD,59M,4.4 and up,Yousician Ltd.,http://www.yousician.com,support@yousician.zendesk.com,"May 26, 2015","Jun 09, 2021",Everyone,https://yousician.com/privacy-notice,False,True,True,2021-06-16 03:16:39
ทายสุภาษิต,com.panapp.guesssupasitthai,Educational,4.5,36539.0,"1,000,000+",1000000.0,1510166,True,0.0,USD,14M,4.1 and up,Best Free Aps,,bestfreeapsdev@gmail.com,"Dec 6, 2014","Apr 26, 2019",Everyone,http://bestfreeaps.com/policy.html,True,False,False,2021-06-16 03:23:41
Drops: Learn English. Speak English.,com.languagedrops.drops.learn.learning.speak.language.english.british.gb.words,Education,4.6,26293.0,"500,000+",500000.0,515493,True,0.0,USD,42M,4.4 and up,Language Drops,http://languagedrops.com,android@languagedrops.com,"Mar 1, 2018","Jun 03, 2021",Everyone,https://languagedrops.com/privacypolicy.html,True,True,False,2021-06-16 03:34:09
My Town : Hospital and Doctor Games for Kids,mytown.hospital.free,Educational,4.2,33723.0,"1,000,000+",1000000.0,4712069,True,0.0,USD,49M,4.4 and up,My Town Games Ltd,https://www.my-town.com,info@my-town.com,"Mar 4, 2021","May 27, 2021",Everyone,https://my-town.com/privacy-policy/,True,True,False,2021-06-16 03:35:00
Tyrannosaurs,australianmuseum.tyrannosaurs,Educational,4.4,31764.0,"1,000,000+",1000000.0,2893155,True,0.0,USD,45M,2.3.3 and up,Australian Museum,http://australianmuseum.net.au/landing/tyrannosaurs/ ,webteam@austmus.gov.au,"Nov 17, 2013","May 09, 2016",Everyone,,True,False,False,2021-06-16 03:35:02
Little Panda’s Summer: Ice Cream Bars,com.sinyee.babybus.icecream,Educational,4.4,94936.0,"10,000,000+",10000000.0,36327632,True,0.0,USD,72M,4.4 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Nov 25, 2016","May 10, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 03:41:51
Little Panda's Bake Shop : Bakery Story,com.sinyee.babybus.bakery,Educational,4.3,49957.0,"10,000,000+",10000000.0,16636554,True,0.0,USD,78M,4.2 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Jun 8, 2017","Mar 30, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 03:42:37
Dog & Puppy Training App with Clicker by Dogo,app.dogo.com.dogo_android,Education,4.7,76584.0,"1,000,000+",1000000.0,2744657,True,0.0,USD,39M,7.0 and up,Dogo,http://www.dogo.app,support@dogo.app,"Feb 8, 2018","Jun 14, 2021",Everyone,http://www.dogo.app/privacy,False,True,False,2021-06-16 03:44:20
Grasshopper: Learn to Code for Free,com.area120.grasshopper,Education,4.7,43052.0,"1,000,000+",1000000.0,4971658,True,0.0,USD,Varies with device,5.0 and up,Google LLC,https://grasshopper.app,grasshopper-support@google.com,"Jun 20, 2017","Jun 14, 2021",Everyone,https://policies.google.com/privacy,False,False,False,2021-06-16 04:00:05
Educational Games 4 Kids,com.pescapps.game4kids,Educational,4.1,31032.0,"10,000,000+",10000000.0,18559790,True,0.0,USD,29M,4.4 and up,pescAPPs,http://www.pescapps.com/,support@pescapps.com,"Oct 6, 2016","Feb 18, 2020",Everyone,http://pescapps.com/privacy,True,False,False,2021-06-16 04:17:14
MySchool - Be the Teacher! Learning Games for Kids,com.sbt_human.ptitsprofs,Educational,4.4,37445.0,"1,000,000+",1000000.0,2061251,True,0.0,USD,54M,4.4 and up,SBT Human(s) Matter,http://www.petitprof.fr,contact@petitprof.fr,"Dec 19, 2018","Jun 04, 2021",Everyone,http://www.petitprof.fr/infos/,False,True,False,2021-06-16 04:17:24
من سيربح المليون 2020 - المليونير العربي,malliongame.cherrylab,Educational,4.3,24974.0,"1,000,000+",1000000.0,4432739,True,0.0,USD,8.5M,4.1 and up,cherrylab,http://cherry-lab.blogspot.com/,cherrylab8@gmail.com,"Sep 3, 2016","Jul 04, 2020",Everyone,http://cherry-lab.blogspot.com/p/privacy-policy.html,True,False,False,2021-06-16 04:22:30
Inglés Fácil-English Course,com.vieraacademy.inglesfacil,Educational,4.7,23235.0,"100,000+",100000.0,235466,True,0.0,USD,52M,5.0 and up,EducUp,https://www.pacho8a.com/app-inglés-fácil/,inglesdesdeceropacho8a@gmail.com,"Jan 7, 2020","Jun 03, 2021",Everyone,https://viera.academy/home/privacypolicy,False,True,False,2021-06-16 04:24:42
"Homework Help App | Scan Question, Get Answer",com.toppr.toppr_ask,Education,4.4,24328.0,"1,000,000+",1000000.0,1275324,True,0.0,USD,52M,5.0 and up,Toppr,https://www.toppr.com/contact-us/,support@toppr.com,,"Apr 19, 2021",Everyone,https://www.toppr.com/privacy/,False,False,False,2021-06-16 04:33:37
Yasa Pets Hospital,com.yasapets.hospital,Educational,4.2,35925.0,"5,000,000+",5000000.0,8707159,True,0.0,USD,17M,4.1 and up,Yasa Ltd,http://www.yasapets.com,support@yasapets.com,"May 1, 2019","Jul 13, 2020",Everyone,https://www.yasapets.com/privacy-policy/,True,False,False,2021-06-16 04:37:08
Train Your Brain,com.grovefx.mind,Education,4.6,27541.0,"1,000,000+",1000000.0,2525952,True,0.0,USD,3.2M,4.1 and up,Grove FX,http://v2.grovefx.com/,grovefx@gmail.com,"Mar 25, 2016","Jul 16, 2018",Everyone,http://v2.grovefx.com/privacy/android/train_your_brain/v1,True,True,False,2021-06-16 04:38:55
Little Panda Captain,com.sinyee.babybus.boat,Educational,4.1,28135.0,"10,000,000+",10000000.0,25899045,True,0.0,USD,82M,4.4 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Mar 28, 2015","May 29, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 04:45:49
Pepi Wonder World: Islands of Magic Life!,com.PepiPlay.KingsCastle,Educational,4.4,209873.0,"10,000,000+",10000000.0,28162723,True,0.0,USD,146M,4.4 and up,Pepi Play,http://www.pepiplay.com/,support@pepiplay.com,"Oct 26, 2018","Jun 08, 2021",Everyone,https://www.pepiplay.com/privacy_policy/,True,True,False,2021-06-16 04:56:31
"brain code: hard puzzles, tricky brain test",com.kk.braincode,Educational,4.6,39252.0,"1,000,000+",1000000.0,2190526,True,0.0,USD,8.7M,5.0 and up,.kk,http://kkapps.co,contact.kkapps@gmail.com,"Aug 8, 2019","May 09, 2021",Everyone,http://kkapps.co/privacy-policy.html,True,True,False,2021-06-16 04:56:32
My Baby Panda Chef,com.sinyee.babybus.chef,Educational,4.3,56670.0,"10,000,000+",10000000.0,14599192,True,0.0,USD,39M,4.2 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"May 10, 2013","Jun 04, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 04:58:57
Bible Trivia Quiz Game,com.innogelabs.bibletrivia,Educational,4.7,20560.0,"100,000+",100000.0,400928,True,0.0,USD,34M,2.3 and up,Salem New Media,https://www.salemwebnetwork.com/,apps-support@salemwebnetwork.com,"May 23, 2013","May 09, 2017",Everyone,https://www.salemwebnetwork.com/our-brands/privacy-policy/,True,True,False,2021-06-16 04:59:53
Princess Home Girls Cleaning – Home Clean up Games,com.funpop.android_princessclean,Education,4.2,21480.0,"10,000,000+",10000000.0,11134391,True,0.0,USD,55M,4.4 and up,FunPop,http://www.funpop.com.cn/,funpopmedia@gmail.com,"Mar 7, 2019","Apr 13, 2021",Everyone,http://www.funpop.com.cn/privacy.html,True,True,False,2021-06-16 05:04:35
Baby Panda: Fishing,com.sinyee.babybus.seaworld,Educational,4.2,20935.0,"10,000,000+",10000000.0,12361434,True,0.0,USD,82M,4.2 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Sep 19, 2011","Jun 10, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 05:11:56
Little Panda: Princess Dress Up,com.sinyee.babybus.princess,Educational,4.1,84501.0,"10,000,000+",10000000.0,37567366,True,0.0,USD,76M,4.2 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Mar 24, 2016","May 21, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 05:18:58
Baby Panda: Care for animals,com.sinyee.babybus.rescueII,Educational,4.2,20080.0,"10,000,000+",10000000.0,18796244,True,0.0,USD,98M,4.2 and up,BabyBus,http://www.babybus.com,sinyeeandroid@gmail.com,"Mar 23, 2020","Apr 20, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 05:24:52
My Town: Movie Star & Cinema - Movie Game for Kids,mytown.cinema.free,Educational,4.2,28082.0,"5,000,000+",5000000.0,8445829,True,0.0,USD,64M,4.4 and up,My Town Games Ltd,http://www.my-town.com,info@my-town.com,"Aug 19, 2020","May 28, 2021",Everyone,https://my-town.com/privacy-policy/,True,True,False,2021-06-16 05:31:16
LEGO® DUPLO® Train,com.lego.duplo.trains,Educational,4.2,185039.0,"10,000,000+",10000000.0,41241447,True,0.0,USD,108M,4.1 and up,LEGO System A/S,http://service.lego.com/contactus,android@lego.com,"Aug 23, 2013","Nov 13, 2019",Everyone,http://aboutus.lego.com/legal-notice/Privacy-Policy,False,False,False,2021-06-16 05:41:08
Buddy.ai: English for kids,ai.mybuddy.talkingflashcards_new,Education,4.7,285745.0,"5,000,000+",5000000.0,7350905,True,0.0,USD,144M,7.0 and up,AI Buddy Inc.,https://buddy.ai/,support@mybuddy.ai,"Aug 20, 2019","Jun 08, 2021",Everyone,https://www.mybuddy.ai/privacy/,False,True,False,2021-06-16 06:00:15
English for Kids - Kids Games,com.ursa_games.englishforkid,Educational,4.0,24502.0,"5,000,000+",5000000.0,5941800,True,0.0,USD,15M,4.4 and up,Ursa Games,http://www.ursaedu.com,store.ursagames@gmail.com,"Mar 17, 2015","Jul 31, 2020",Everyone,https://ursaprivacypolicy.game.blog/ursa-games-privacy-policy/,True,False,False,2021-06-16 06:00:52
Translate On Screen,com.recognize_text.translate.screen,Education,4.2,61292.0,"1,000,000+",1000000.0,3977225,True,0.0,USD,16M,5.0 and up,Dictionary & Translate NH-Apps,https://nguyenhuy1102b.blogspot.com,nguyenhuy1102b@gmail.com,"Mar 29, 2019","Apr 26, 2021",Everyone,https://termsfeed.com/privacy-policy/92f45be208ec80fe7605923e469f3939,True,True,False,2021-06-16 06:03:59
Math Scanner By Photo - Solve My Math Problem,com.math.photo.scanner.equation.formula.calculator,Education,4.1,33603.0,"5,000,000+",5000000.0,5696088,True,0.0,USD,30M,5.0 and up,Pic Frame Photo Collage Maker & Picture Editor,https://privacypic.blogspot.com,chauhanraviraj21@gmail.com,"Jun 20, 2019","May 26, 2021",Everyone,https://privacypic.blogspot.com/2019/02/privacy-policy-we-recognize-that.html,False,True,False,2021-06-16 06:29:24
Learn Italian language and words for free – Drops,com.languagedrops.drops.learn.learning.speak.language.italian.words,Education,4.7,23591.0,"100,000+",100000.0,338836,True,0.0,USD,42M,4.4 and up,Language Drops,http://languagedrops.com,android@languagedrops.com,"Mar 1, 2018","Jun 03, 2021",Everyone,https://languagedrops.com/privacypolicy.html,True,True,False,2021-06-16 06:33:05
Jungle Animal Hair Salon 2 - Tropical Beauty Salon,com.tutotoons.app.jungleanimalhairsalon2.free,Educational,4.1,36170.0,"10,000,000+",10000000.0,19970419,True,0.0,USD,91M,4.4 and up,TutoTOONS,http://www.tutotoons.com,support@tutotoons.com,"Mar 29, 2017","Apr 08, 2021",Everyone,https://tutotoons.com/privacy_policy/,True,True,False,2021-06-16 06:37:51
Baby Panda Home Safety,com.sinyee.babybus.homesafe.global,Educational,4.2,34186.0,"10,000,000+",10000000.0,30334476,True,0.0,USD,51M,4.2 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Apr 6, 2017","Apr 20, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 06:50:25
Cursa - free courses with certificate,com.ionicframework.cursosdegraca,Education,4.7,31640.0,"1,000,000+",1000000.0,3639210,True,0.0,USD,20M,5.1 and up,Medeiros Tecnologia,https://cursa.app,contato@cursa.app,"Feb 13, 2017","May 07, 2021",Everyone,https://cursa.app/pt/politica-de-privacidade,True,True,False,2021-06-16 06:51:52
Princess Coloring Book Glitter & Girls Dress Up,com.forqan.tech.PrincessColoring,Educational,4.0,64896.0,"50,000,000+",50000000.0,52134839,True,0.0,USD,Varies with device,4.2 and up,KiDEO (formerly forqan smart tech),https://kideo.tech,support@kideo.tech,"Jul 16, 2016","Mar 15, 2021",Everyone,https://kideo.tech/privacy-policy/,True,True,False,2021-06-16 07:08:12
Doctor Kids 2,com.bubadu.doctorkids2,Educational,4.2,41571.0,"5,000,000+",5000000.0,8287303,True,0.0,USD,26M,4.1 and up,FM by Bubadu,http://www.bubadu.com,support@bubadu.com,"Jun 19, 2017","Apr 29, 2021",Everyone,http://bubadu.com/privacy-policy.shtml,True,True,False,2021-06-16 07:12:04
Cooking School: Games for Girls,com.PSV.Baby_Cooking_School,Educational,4.3,32776.0,"10,000,000+",10000000.0,11303044,True,0.0,USD,61M,4.4 and up,Hippo Kids Games,http://psvgamestudio.com,report.psv@gmail.com,"Sep 27, 2016","May 17, 2021",Everyone,https://policy.psvgamestudio.com/privacy_policy_hippo_kids_games.html,True,True,False,2021-06-16 07:12:37
Busuu - English Grammar & Vocabulary Learning,com.busuu.android.en,Education,4.3,20715.0,"1,000,000+",1000000.0,1675238,True,0.0,USD,37M,5.0 and up,Busuu,http://www.busuu.com,team@busuu.com,"Feb 13, 2015","Jun 15, 2021",Everyone,http://www.busuu.com/privacy,False,True,False,2021-06-16 07:17:01
Catch It English,com.nxc.catchitenglishbasic.google,Education,4.4,61597.0,"1,000,000+",1000000.0,1801945,True,0.0,USD,Varies with device,4.4 and up,CatchItPlay,https://catchitenglish.com,support@catchitplay.com,"Jun 24, 2014","Jun 14, 2021",Everyone,http://catchitplay.com/privacy/?lang=en,False,True,True,2021-06-16 07:18:22
English with Lingualeo,com.lingualeo.android,Education,4.7,349870.0,"5,000,000+",5000000.0,9992591,True,0.0,USD,34M,5.0 and up,Lingualeo LLC,http://lingualeo.com,android@lingualeo.com,"Oct 24, 2012","May 06, 2021",Everyone,https://corp.lingualeo.com/privacy-policy-en/,False,True,False,2021-06-16 07:24:45
Pepi Super Stores: Fun & Games,com.PepiPlay.PepiShopping,Educational,4.2,190153.0,"10,000,000+",10000000.0,32878842,True,0.0,USD,48M,4.4 and up,Pepi Play,http://www.pepiplay.com/,support@pepiplay.com,"Mar 22, 2017","Apr 21, 2021",Everyone,https://www.pepiplay.com/privacy_policy/,True,True,False,2021-06-16 07:26:18
Face Paint Beauty SPA Salon,net.beautyincorporated.android_facepaint,Educational,4.3,28934.0,"1,000,000+",1000000.0,3381338,True,0.0,USD,40M,4.1 and up,Beauty Inc,http://www.beautyapps.net/,contact@beautyincorporated.net,"Feb 10, 2015","Apr 02, 2019",Teen,https://www.beautyincorporated.net/privacy-policy,True,True,False,2021-06-16 07:27:57
Think and Learn | Std. 4 & 5,com.byjus.k5,Education,4.5,38265.0,"1,000,000+",1000000.0,2335688,True,0.0,USD,48M,4.2 and up,BYJU'S,http://byjus.com/,marketing@thinkandlearn.in,"Sep 16, 2016","May 20, 2019",Everyone,https://byjus.com/privacy-policy/,False,False,False,2021-06-16 07:33:40
Baby Panda's Town: Life,com.sinyee.babybus.career,Educational,4.3,68520.0,"10,000,000+",10000000.0,32733319,True,0.0,USD,147M,4.2 and up,BabyBus,http://www.babybus.com,sinyeeandroid@gmail.com,"Sep 16, 2019","May 14, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 07:37:14
Seaside Wedding Salon Girl SPA,net.ipromgames.android_seasidewedding,Educational,4.1,29667.0,"5,000,000+",5000000.0,6034627,True,0.0,USD,48M,4.1 and up,iProm Games,http://www.ipromgames.net,contact@ipromgames.net,"May 7, 2015","Apr 28, 2019",Teen,http://www.ipromgames.net/privacy/,True,False,False,2021-06-16 07:38:11
Masha and the Bear: Good Night!,com.psvnMaB.Goodnight,Educational,4.1,54518.0,"10,000,000+",10000000.0,24728026,True,0.0,USD,77M,4.4 and up,Hippo Kids Games,http://psvgamestudio.com,report.psv@gmail.com,"Jan 5, 2018","Apr 14, 2021",Everyone,https://policy.psvgamestudio.com/privacy_policy_hippo_kids_games.html,True,True,False,2021-06-16 07:42:34
知識王,com.braveknight.quiz01,Educational,4.3,571359.0,"1,000,000+",1000000.0,4892536,True,0.0,USD,41M,4.1 and up,BRAVE KNIGHT,https://brave-knight.com/,braveknight.app+quiz1+and@gmail.com,"Dec 9, 2014","Apr 08, 2021",Everyone,https://brave-knight.com/privacy/quiz/zh_tw/index.html,True,True,False,2021-06-16 07:44:35
超級單字王 - 英檢、多益、托福 輕鬆學,com.chaos.engapp,Educational,4.9,159220.0,"500,000+",500000.0,902530,True,0.0,USD,57M,4.1 and up,WeiChaoCheng,http://superwordking.wix.com/home,superwordking@gmail.com,"Feb 4, 2016","Jul 16, 2020",Everyone,http://superwordking.wix.com/home#!privacy-policy/uf3ad,True,True,False,2021-06-16 07:47:07
Animal Jam,com.WildWorks.AnimalJamPlayWild,Educational,4.1,520600.0,"10,000,000+",10000000.0,12405082,True,0.0,USD,Varies with device,4.4 and up,WildWorks,http://www.animaljam.com/,playwild@animaljam.com,"Dec 7, 2015","May 27, 2021",Everyone,http://www.animaljam.com/privacy/playwild,True,True,False,2021-06-16 07:54:57
"Rosetta Stone: Learn, Practice & Speak Languages",air.com.rosettastone.mobile.CoursePlayer,Education,4.6,134523.0,"10,000,000+",10000000.0,13617683,True,0.0,USD,154M,7.0 and up,Rosetta Stone Ltd,http://www.rosettastone.com,customerrelations@rosettastone.com,"Mar 27, 2013","Jun 02, 2021",Everyone,http://www.rosettastone.com/privacy,False,True,True,2021-06-16 08:12:30
Learn Hebrew. Speak Hebrew,com.atistudios.italk.he,Education,4.7,23548.0,"500,000+",500000.0,683948,True,0.0,USD,Varies with device,4.4 and up,ATi Studios,https://www.mondly.com,mondlylanguages@yahoo.com,"Oct 20, 2014","Nov 01, 2020",Everyone,https://www.mondly.com/privacy,False,True,False,2021-06-16 08:16:56
Monster Trucks Game for Kids 2,com.razmobi.monstertrucks2,Educational,4.0,80187.0,"50,000,000+",50000000.0,71857875,True,0.0,USD,31M,4.1 and up,Raz Games,http://www.razgames.com,info@razgames.com,"May 10, 2016","May 31, 2021",Everyone,http://www.razgames.com/privacy/,True,True,False,2021-06-16 08:26:25
Party Popteenies Surprise - Rainbow Pop Fiesta,com.tutotoons.app.partypopteeniessurprise.free,Educational,4.3,21530.0,"5,000,000+",5000000.0,9643048,True,0.0,USD,63M,4.4 and up,TutoTOONS,https://www.tutotoons.com,support@tutotoons.com,"Mar 27, 2019","Apr 13, 2021",Everyone,https://tutotoons.com/privacy_policy/embeded,True,True,False,2021-06-16 08:42:27
Pepi Hospital: Learn & Care,com.PepiPlay.PepiHospital,Educational,4.1,158133.0,"10,000,000+",10000000.0,46453580,True,0.0,USD,46M,4.4 and up,Pepi Play,http://www.pepiplay.com/,support@pepiplay.com,"Feb 13, 2018","May 03, 2021",Everyone,https://www.pepiplay.com/privacy_policy/,True,True,False,2021-06-16 08:43:48
Learn English Conversation,tflat.co.hoctienganh,Education,4.5,24793.0,"1,000,000+",1000000.0,3276372,True,0.0,USD,27M,4.4 and up,TFLAT-GROUP,http://www.tflat.vn,cdtrang111@gmail.com,,"Apr 22, 2021",Everyone,http://tflat.vn/privacy_policy.html,True,False,False,2021-06-16 09:02:28
